0.0, -3.0051502731233475e-15
0.0004270489675302974, -2.3918116787348456e-15
0.0008540979350605948, -1.772377796783636e-15
0.0012811469025908922, -1.166655500281225e-15
0.0017081958701211895, -6.191224321600013e-16
0.002135244837651487, -1.6437363609129123e-16
0.0025622938051817843, 1.7558288004413249e-16
0.0029893427727120817, 3.9259854168705584e-16
0.003416391740242379, 4.920703769544851e-16
0.0038434407077726765, 4.910995351447447e-16
0.004270489675302974, 4.153953072993367e-16
0.004697538642833271, 2.953753575134851e-16
0.005124587610363569, 1.6201971408956525e-16
0.005551636577893866, 4.305127291324434e-17
0.005978685545424163, -4.006398636830111e-17
0.006405734512954461, -7.396236632852074e-17
0.006832783480484758, -5.394455051920992e-17
0.0072598324480150555, 1.6661768614426794e-17
0.007686881415545353, 1.280761883935394e-16
0.00811393038307565, 2.6620135646680365e-16
0.008540979350605948, 4.1491402212360876e-16
0.008968028318136246, 5.581544728023819e-16
0.009395077285666544, 6.815671468566597e-16
0.009822126253196842, 7.735838820613357e-16
0.01024917522072714, 8.2597359843793425e-16
0.010676224188257439, 8.339778338937916e-16
0.011103273155787737, 7.96192224179317e-16
0.011530322123318035, 7.143376334820862e-16
0.011957371090848334, 5.930049053566607e-16
0.012384420058378632, 4.393792165814274e-16
0.01281146902590893, 2.6288290824257406e-16
0.013238517993439228, 7.464423279433016e-17
0.013665566960969527, -1.132829980285146e-16
0.014092615928499825, -2.889595499868722e-16
0.014519664896030123, -4.4177774349374106e-16
0.014946713863560421, -5.636776784723069e-16
0.01537376283109072, -6.501208782754765e-16
0.015800811798621018, -7.005714271888318e-16
0.016227860766151316, -7.182950113332903e-16
0.016654909733681614, -7.094093971626941e-16
0.017081958701211913, -6.81282270253584e-16
0.01750900766874221, -6.405374047974622e-16
0.01793605663627251, -5.9105667702745e-16
0.018363105603802807, -5.324179671305589e-16
0.018790154571333106, -4.591670457011454e-16
0.019217203538863404, -3.6118581326898045e-16
0.019644252506393702, -2.2521282248612083e-16
0.020071301473924, -3.733605451941514e-17
0.0204983504414543, 2.139370893814804e-16
0.020925399408984597, 5.345734012918705e-16
0.021352448376514895, 9.224537221122095e-16
0.021779497344045193, 1.365866851197179e-15
0.02220654631157549, 1.843386759085818e-15
0.02263359527910579, 2.325216111676063e-15
0.023060644246636088, 2.7758164968144247e-15
0.023487693214166386, 3.157421687152473e-15
0.023914742181696685, 3.4338907835791224e-15
0.024341791149226983, 3.574329710945066e-15
0.02476884011675728, 3.55599342512262e-15
0.02519588908428758, 3.3661531627321605e-15
0.025622938051817878, 3.0028297564542603e-15
0.026049987019348176, 2.47450358878492e-15
0.026477035986878474, 1.799066474976154e-15
0.026904084954408772, 1.0023486702248629e-15
0.02733113392193907, 1.1652658496459254e-16
0.02775818288946937, -8.213900335202664e-16
0.028185231856999667, -1.7709419992365684e-15
0.028612280824529965, -2.6895705698205917e-15
0.029039329792060264, -3.5341220256717044e-15
0.029466378759590562, -4.262707276104698e-15
0.02989342772712086, -4.8370372767195644e-15
0.03032047669465116, -5.225201034550969e-15
0.030747525662181457, -5.404663334994779e-15
0.031174574629711755, -5.365085653425365e-15
0.03160162359724205, -5.110467487853226e-15
0.03202867256477235, -4.6601045844654885e-15
0.032455721532302646, -4.0479793803990185e-15
0.032882770499832945, -3.320422926846406e-15
0.03330981946736324, -2.532256947962917e-15
0.03373686843489354, -1.7418855208697645e-15
0.03416391740242384, -1.0049255428973165e-15
0.03459096636995414, -3.691014473324824e-16
0.035018015337484436, 1.3005689018412423e-16
0.035445064305014734, 4.71957593067269e-16
0.03587211327254503, 6.517661066185531e-16
0.03629916224007533, 6.793142752741284e-16
0.03672621120760563, 5.764241295097928e-16
0.03715326017513593, 3.7320384883764237e-16
0.037580309142666225, 1.0398286492903599e-16
0.038007358110196524, -1.9647631726685577e-16
0.03843440707772682, -4.960044809306503e-16
0.03886145604525712, -7.670376930378276e-16
0.03928850501278742, -9.876156205357033e-16
0.03971555398031772, -1.1415796378956216e-15
